80	1574	1
80	1590	1
80	1595	1
80	1696	1
80	1720	1
80	1727	1
80	1734	5
80	1846	1
80	1911	2
80	2002	1
80	2062	2
80	2067	1
80	2150	1
80	2407	2
80	2411	1
80	2472	1
80	2607	2
80	2726	1
80	2866	2
80	2984	2
80	3067	2
80	3100	1
80	3118	2
80	3132	4
80	3397	1
80	3517	1
80	3748	1
80	3928	2
80	3957	2
80	3981	1
80	4169	1
80	4187	1
80	4206	1
80	4245	1
80	4251	1
80	4509	1
80	4539	1
80	4606	1
80	5039	1
80	5049	3
80	5068	1
80	5114	9
80	5306	1
80	5312	1
80	5327	7
80	5335	1
80	5351	1
80	5418	2
80	5526	2
80	5621	1
80	5654	1
80	5738	1
80	5753	1
111	116	6
111	177	1
111	254	5
111	376	1
111	640	4
111	984	2
111	1121	1
111	1173	1
111	1204	1
111	1529	1
111	1875	1
111	2002	1
111	2008	7
111	2117	1
111	2472	7
111	2484	1
111	2519	6
111	2708	1
111	2866	1
111	3067	2
111	3261	4
111	3269	4
111	3371	2
111	3442	3
111	3863	1
111	3951	1
111	4169	2
111	4184	1
111	4191	2
111	4285	1
111	4509	2
111	4521	1
111	4615	1
111	5049	1
111	5114	1
111	5237	3
111	5306	1
111	5464	1
111	5526	1
111	5753	1
111	5802	1
111	5852	1
111	5872	1
116	254	20
116	255	1
116	297	1
116	309	1
116	339	1
116	376	1
116	408	1
116	413	1
116	449	1
116	463	1
116	570	1
116	640	3
116	749	3
116	925	1
116	984	9
116	1024	2
116	1040	1
116	1121	2
116	1173	1
116	1204	1
116	1245	1
116	1529	2
116	1678	1
116	1721	1
116	1875	1
116	2002	1
116	2008	18
116	2062	2
116	2150	1
116	2472	22
116	2484	5
116	2519	19
116	2708	2
116	2863	1
116	2866	1
116	2956	1
116	3045	1
116	3067	7
116	3128	1
116	3183	2
116	3261	7
116	3269	15
116	3330	2
116	3371	3
116	3442	5
116	3517	1
116	3811	1
116	3863	3
116	3951	2
116	3979	1
116	4018	3
116	4169	3
116	4182	2
116	4184	2
116	4187	2
116	4191	5
116	4285	7
116	4304	1
116	4318	1
116	4348	7
116	4445	1
116	4509	2
116	4521	1
116	4606	1
116	4828	1
116	5039	1
116	5049	6
116	5114	5
116	5173	4
116	5237	4
116	5270	1
116	5306	1
116	5327	4
116	5351	1
116	5418	3
116	5464	1
116	5526	3
116	5639	2
116	5738	3
116	5753	1
116	5784	1
116	5802	2
116	5852	1
116	5872	5
177	255	1
177	408	1
177	640	1
177	1204	1
177	1535	1
177	2117	2
177	3132	1
177	3243	1
177	3251	1
177	5114	1
177	5464	1
254	255	3
254	291	1
254	309	1
254	339	2
254	408	2
254	413	1
254	449	1
254	463	1
254	570	1
254	640	4
254	749	2
254	845	1
254	925	3
254	984	13
254	1024	3
254	1025	1
254	1040	2
254	1121	6
254	1173	2
254	1176	1
254	1204	2
254	1245	1
254	1364	1
254	1429	1
254	1482	1
254	1529	8
254	1574	1
254	1678	1
254	1696	1
254	1875	1
254	2002	1
254	2008	20
254	2062	2
254	2146	1
254	2150	2
254	2407	1
254	2472	43
254	2484	14
254	2519	26
254	2607	1
254	2693	1
254	2708	2
254	2863	1
254	2866	4
254	2956	1
254	2984	2
254	3045	2
254	3067	18
254	3128	1
254	3132	1
254	3183	3
254	3243	1
254	3261	11
254	3269	17
254	3330	2
254	3371	3
254	3397	1
254	3442	4
254	3517	4
254	3607	1
254	3628	1
254	3741	1
254	3811	3
254	3863	5
254	3928	1
254	3951	4
254	3957	1
254	3979	1
254	4018	2
254	4169	6
254	4182	3
254	4184	3
254	4187	3
254	4191	8
254	4285	8
254	4304	2
254	4318	1
254	4348	11
254	4445	1
254	4509	1
254	4622	1
254	4691	1
254	4707	1
254	4742	1
254	4828	1
254	4860	3
254	4947	1
254	5039	5
254	5049	10
254	5114	9
254	5173	5
254	5189	1
254	5237	6
254	5270	4
254	5306	1
254	5327	13
254	5335	1
254	5351	1
254	5418	2
254	5464	1
254	5468	2
254	5526	3
254	5633	1
254	5639	3
254	5738	4
254	5753	1
254	5784	3
254	5802	3
254	5852	2
254	5872	5
255	309	3
255	376	4
255	408	3
255	463	2
255	772	1
255	881	3
255	984	1
255	1024	1
255	1115	1
255	1176	1
255	1204	2
255	1214	3
255	1364	1
255	1535	3
255	1574	1
255	1603	2
255	1696	1
255	1734	6
255	1911	1
255	2008	1
255	2274	1
255	2407	2
255	2411	1
255	2472	4
255	2519	2
255	2653	1
255	2674	1
255	2690	1
255	2693	1
255	2706	1
255	2711	1
255	2726	2
255	2863	3
255	2866	1
255	2984	3
255	2995	1
255	3067	2
255	3100	1
255	3118	1
255	3132	6
255	3203	1
255	3243	6
255	3251	2
255	3269	1
255	3335	1
255	3410	1
255	3517	2
255	3607	3
255	3608	3
255	3777	1
255	3863	2
255	3957	2
255	3981	2
255	4003	1
255	4206	2
255	4212	1
255	4245	1
255	4251	1
255	4324	1
255	4445	1
255	4509	1
255	4521	1
255	4539	1
255	4575	1
255	4622	1
255	4657	1
255	4742	1
255	4860	1
255	5039	1
255	5049	1
255	5068	1
255	5114	12
255	5179	1
255	5188	1
255	5306	1
255	5312	1
255	5327	6
255	5331	2
255	5335	1
255	5351	1
255	5418	3
255	5438	1
255	5621	1
255	5738	3
255	5784	1
255	5802	1
291	339	2
291	881	1
291	984	1
291	1482	1
291	1529	1
291	1720	1
291	2008	1
291	2146	1
291	2472	1
291	2479	1
291	2484	1
291	2519	1
291	3067	1
291	3098	1
291	3132	1
291	3269	1
291	3951	2
291	3981	1
291	4191	1
291	4285	1
291	4348	1
291	4521	1
291	4670	1
291	4707	1
291	4742	1
291	4789	1
291	5114	1
291	5173	1
291	5237	1
291	5270	1
291	5312	1
291	5327	1
291	5872	1
297	570	1
297	749	1
297	1040	1
297	1429	1
297	1721	1
297	2008	1
297	2472	1
297	2519	1
297	3113	1
297	3269	1
297	3330	1
297	4018	1
297	4235	1
297	4285	1
297	4606	1
297	4995	1
297	4998	1
297	5008	1
297	5309	1
297	5418	1
297	5526	1
297	5872	1
309	408	1
309	463	2
309	777	1
309	868	1
309	881	1
309	1024	1
309	1245	1
309	1361	1
309	1482	2
309	1529	1
309	1603	2
309	1734	2
309	1911	1
309	2062	1
309	2146	1
309	2150	1
309	2407	1
309	2472	1
309	2519	1
309	2653	1
309	2676	1
309	2690	1
309	2693	1
309	2711	1
309	2863	1
309	3410	1
309	3863	1
309	3957	1
309	4235	1
309	4509	1
309	4521	1
309	4606	1
309	4742	1
309	4995	1
309	4999	1
309	5008	2
309	5331	1
309	5335	1
309	5418	1
309	5423	1
309	5430	1
309	5526	1
309	5633	1
309	5738	7
309	5802	1
339	1040	1
339	1058	1
339	1204	1
339	1482	1
339	1529	3
339	1696	1
339	1720	1
339	2008	1
339	2472	5
339	2484	1
339	2519	4
339	2690	1
339	3067	1
339	3183	1
339	3261	1
339	3269	1
339	3371	1
339	3442	1
339	3811	2
339	3979	2
339	4184	1
339	4285	1
339	4304	1
339	4348	1
339	4509	1
339	4789	1
339	4860	1
339	5173	1
339	5230	1
339	5237	1
339	5327	1
339	5418	1
339	5632	1
339	5639	1
339	5802	1
354	1529	1
354	2008	1
354	2168	1
354	2411	1
354	2472	1
354	2519	1
354	3203	1
354	3517	1
354	5230	1
354	5820	1
376	640	1
376	1115	1
376	1204	1
376	1482	3
376	1508	1
376	1581	1
376	1603	1
376	1723	1
376	1734	2
376	1875	1
376	2002	1
376	2008	1
376	2389	1
376	2472	1
376	2519	1
376	2690	2
376	2708	1
376	3132	2
376	3269	1
376	3371	1
376	3442	1
376	3517	1
376	3979	1
376	4206	1
376	4509	1
376	4521	2
376	4575	1
376	4635	1
376	4670	1
376	4742	1
376	4860	1
376	4872	1
376	4998	1
376	5039	1
376	5114	3
376	5172	2
376	5188	1
376	5237	1
376	5312	1
376	5327	1
376	5351	1
376	5820	1
376	5852	1
400	1271	1
400	1364	1
400	2706	1
400	3067	1
400	3397	1
400	3410	1
400	4606	1
400	4622	2
400	4872	1
400	5188	1
400	5189	1
400	5237	1
400	5766	4
401	408	1
401	1204	1
401	1273	1
401	1361	1
401	1429	1
401	1508	1
401	1529	3
401	1603	1
401	1846	1
401	2067	1
401	2168	1
401	2407	1
401	2477	1
401	2591	1
401	2653	1
401	2726	1
401	3067	1
401	3118	1
401	3628	1
401	3748	1
401	4304	1
401	5008	1
401	5068	2
401	5179	2
401	5188	2
401	5230	1
401	5237	1
401	5464	2
401	5738	1
401	5766	1
408	463	1
408	1024	1
408	1173	2
408	1204	3
408	1214	1
408	1273	1
408	1361	1
408	1508	1
408	1535	2
408	1696	2
408	2008	1
408	2472	3
408	2496	1
408	2519	2
408	2653	1
408	2674	2
408	2863	1
408	3067	1
408	3132	1
408	3243	2
408	3269	1
408	3607	1
408	3608	1
408	3863	2
408	4191	1
408	4324	1
408	4509	1
408	4606	1
408	4670	1
408	4860	1
408	4872	1
408	5114	3
408	5179	1
408	5188	1
408	5312	1
408	5351	1
408	5418	1
408	5738	1
408	5784	1
413	749	1
413	1115	1
413	1121	4
413	1529	1
413	1721	1
413	2049	1
413	2062	1
413	2472	2
413	2519	2
413	2956	1
413	3067	1
413	3330	1
413	4018	1
413	4182	1
413	4184	1
413	4187	1
413	4191	1
413	4285	1
413	4318	1
413	4348	1
413	4676	1
413	5049	1
413	5114	2
413	5327	1
413	5526	1
413	5660	2
449	777	1
449	845	3
449	877	1
449	881	1
449	1024	1
449	1115	1
449	1482	3
449	1529	1
449	1678	1
449	1727	1
449	1734	2
449	2002	1
449	2062	2
449	2067	2
449	2407	1
449	2472	1
449	2675	1
449	3128	4
449	3132	1
449	3330	1
449	3397	1
449	3476	2
449	3517	3
449	3748	2
449	4251	1
449	4657	1
449	5114	2
449	5230	1
449	5237	1
449	5327	1
449	5331	1
449	5335	2
449	5738	1
463	1024	1
463	1361	1
463	2472	1
463	2519	1
463	2863	1
463	2984	1
463	3410	1
463	3863	1
463	4657	1
463	4872	1
463	5418	1
463	5464	1
463	5738	2
570	881	1
570	1115	1
570	1603	1
570	1734	1
570	2008	1
570	2062	1
570	2407	1
570	2472	1
570	2726	1
570	2771	1
570	3098	1
570	3442	1
570	4828	1
570	4995	1
570	4998	1
570	5114	1
570	5309	1
570	5423	1
570	5526	1
570	5802	1
570	5872	1
640	925	1
640	984	1
640	1204	1
640	1529	1
640	1875	1
640	2008	6
640	2117	1
640	2472	7
640	2484	2
640	2519	5
640	2866	2
640	3067	3
640	3261	3
640	3269	5
640	3330	1
640	3371	2
640	3442	2
640	3517	1
640	3951	1
640	4169	1
640	4184	1
640	4348	1
640	4509	3
640	4521	1
640	4615	1
640	4691	1
640	4947	1
640	5049	1
640	5114	1
640	5237	3
640	5270	1
640	5327	2
640	5464	1
640	5753	1
640	5802	1
640	5852	1
640	5872	1
749	984	1
749	1040	2
749	1121	1
749	1529	1
749	1721	1
749	2008	2
749	2062	1
749	2472	4
749	2519	4
749	2956	2
749	3067	3
749	3261	1
749	3269	2
749	3330	1
749	4018	2
749	4182	1
749	4184	1
749	4187	1
749	4191	1
749	4285	2
749	4318	1
749	4348	1
749	4606	2
749	4996	1
749	5049	2
749	5114	1
749	5189	1
749	5327	1
749	5351	1
749	5418	1
749	5526	1
749	5639	1
749	5872	1
772	1529	1
772	2706	1
772	2711	1
772	2726	1
772	2984	1
772	3957	1
772	4206	1
772	4860	1
772	5114	1
772	5309	1
772	5418	1
772	5438	1
777	1115	1
777	1482	2
777	1720	2
777	1734	1
777	1846	1
777	2984	1
777	3330	1
777	3397	1
777	4182	1
777	4187	1
777	5114	1
777	5327	1
777	5331	1
777	5418	1
824	881	1
824	1115	2
824	1521	1
824	1734	3
824	1911	1
824	1961	2
824	2389	2
824	2407	2
824	2771	1
824	2984	2
824	3100	1
824	3132	1
824	3410	1
824	3981	1
824	4657	1
824	4999	1
824	5327	2
824	5430	2
824	5738	1
845	1024	1
845	1025	1
845	1482	2
845	1529	1
845	2472	1
845	2693	1
845	3067	1
845	3128	3
845	3741	1
845	3748	1
845	3863	1
845	4206	1
845	4348	1
845	5039	1
845	5114	1
845	5270	1
845	5327	1
868	877	1
868	878	1
868	881	1
868	895	1
868	1058	1
868	1115	1
868	1245	1
868	1535	4
868	1578	1
868	1734	2
868	2062	1
868	2168	1
868	2984	1
868	3132	3
868	4184	1
868	4206	1
868	4235	1
868	4999	1
868	5008	2
868	5114	4
868	5430	1
868	5461	1
868	5796	1
877	878	5
877	895	1
877	1115	4
877	1266	1
877	1477	1
877	1482	1
877	1535	2
877	1595	2
877	1596	2
877	1721	1
877	1723	1
877	1734	1
877	2062	1
877	2150	1
877	2706	1
877	2711	1
877	2932	1
877	2984	1
877	3132	2
877	3397	1
877	3957	1
877	3981	2
877	4235	2
877	4245	1
877	4534	2
877	4539	2
877	4606	1
877	4635	1
877	5114	3
877	5172	2
877	5300	1
877	5306	1
877	5309	2
877	5312	3
877	5327	2
877	5331	1
877	5335	1
877	5461	1
877	5796	1
878	895	1
878	1115	4
878	1477	1
878	1482	1
878	1535	2
878	1595	1
878	1596	1
878	1723	1
878	1734	1
878	2062	1
878	2706	1
878	2711	1
878	3132	2
878	3397	1
878	3957	1
878	3981	2
878	4235	1
878	4245	1
878	4534	1
878	4539	1
878	4635	1
878	5114	3
878	5172	2
878	5306	1
878	5309	2
878	5312	3
878	5327	2
878	5331	1
878	5335	1
878	5461	1
878	5796	1
881	895	1
881	899	2
881	1058	1
881	1115	6
881	1176	1
881	1204	1
881	1245	2
881	1429	2
881	1477	3
881	1482	14
881	1521	2
881	1529	4
881	1535	6
881	1578	1
881	1603	1
881	1696	2
881	1727	2
881	1734	13
881	1846	1
881	1911	1
881	1961	1
881	2002	1
881	2062	1
881	2146	1
881	2161	1
881	2274	3
881	2389	1
881	2411	1
881	2479	1
881	2591	1
881	2601	1
881	2653	1
881	2726	2
881	2771	1
881	2932	1
881	2984	3
881	2995	1
881	3098	10
881	3100	4
881	3118	2
881	3128	1
881	3132	11
881	3203	2
881	3243	1
881	3335	2
881	3410	1
881	3517	1
881	3863	1
881	3951	1
881	3981	1
881	4184	2
881	4206	2
881	4245	1
881	4251	1
881	4521	1
881	4575	1
881	4622	2
881	4670	1
881	4691	1
881	4707	1
881	4742	1
881	4998	2
881	4999	2
881	5008	1
881	5068	1
881	5114	19
881	5172	1
881	5188	1
881	5230	1
881	5237	2
881	5309	1
881	5312	2
881	5327	13
881	5331	4
881	5335	3
881	5418	1
881	5438	1
881	5461	2
881	5526	1
881	5633	2
881	5738	4
881	5796	1
881	5820	1
895	899	3
895	1115	1
895	1204	1
895	1429	1
895	1477	2
895	1482	4
895	1529	2
895	1535	5
895	1734	2
895	1885	1
895	2062	1
895	2146	1
895	2161	1
895	2280	1
895	2389	1
895	2407	1
895	2984	1
895	3118	1
895	3132	3
895	3517	1
895	3981	1
895	4182	1
895	4187	1
895	4575	1
895	4691	1
895	4707	1
895	4742	1
895	4998	1
895	5114	7
895	5172	1
895	5237	1
895	5312	1
895	5327	2
895	5418	1
895	5461	1
895	5796	1
899	1115	1
899	1176	2
899	1204	1
899	1429	2
899	1477	3
899	1482	3
899	1535	7
899	1596	1
899	1723	1
899	1734	5
899	1885	1
899	2002	1
899	2161	1
899	2280	1
899	2932	1
899	2984	1
899	3098	1
899	3132	1
899	3981	1
899	4235	1
899	4635	1
899	4998	2
899	4999	1
899	5008	1
899	5114	3
899	5172	1
899	5312	2
899	5820	1
925	984	1
925	1024	1
925	1040	1
925	1173	1
925	1245	1
925	1529	1
925	1721	1
925	2008	2
925	2472	3
925	2519	1
925	2658	1
925	2866	1
925	3067	2
925	3183	1
925	3261	2
925	3269	2
925	3330	1
925	3628	1
925	3811	1
925	3863	1
925	4184	1
925	4348	1
925	4947	1
925	5049	1
925	5114	1
925	5179	1
925	5327	2
925	5468	2
925	5738	1
925	5802	1
928	1482	1
928	1535	1
928	1595	1
928	3397	1
928	3517	1
928	4251	1
928	4622	3
928	4648	1
928	4670	1
928	4947	1
928	4998	1
984	1024	1
984	1121	1
984	1245	1
984	1529	3
984	1574	1
984	1678	1
984	2002	1
984	2008	10
984	2062	1
984	2150	1
984	2472	13
984	2484	6
984	2519	10
984	2708	1
984	2866	1
984	3045	1
984	3067	8
984	3132	1
984	3183	2
984	3261	4
984	3269	9
984	3517	2
984	3863	2
984	3951	2
984	4018	1
984	4169	2
984	4182	1
984	4184	1
984	4187	1
984	4191	3
984	4285	4
984	4348	6
984	4691	1
984	5039	2
984	5049	7
984	5114	6
984	5173	3
984	5270	3
984	5306	1
984	5327	7
984	5335	1
984	5351	1
984	5464	1
984	5526	1
984	5639	1
984	5738	3
984	5872	2
1024	1025	1
1024	1245	1
1024	1429	1
1024	1482	4
1024	1529	5
1024	1535	1
1024	1578	2
1024	1846	1
1024	2008	1
1024	2062	1
1024	2407	1
1024	2472	4
1024	2519	3
1024	2658	1
1024	2675	1
1024	2693	1
1024	2726	1
1024	2863	1
1024	2984	1
1024	3045	1
1024	3067	2
1024	3118	1
1024	3132	1
1024	3183	1
1024	3243	1
1024	3261	1
1024	3269	1
1024	3476	2
1024	3741	1
1024	3863	3
1024	4187	1
1024	4348	2
1024	4998	2
1024	5039	1
1024	5049	2
1024	5114	2
1024	5179	1
1024	5237	1
1024	5270	1
1024	5327	4
1024	5418	1
1024	5526	1
1024	5632	1
1024	5738	2
1025	1482	2
1025	1529	1
1025	2407	2
1025	2472	1
1025	2693	1
1025	3067	1
1025	3113	1
1025	3741	1
1025	3748	1
1025	3863	1
1025	4348	1
1025	4509	1
1025	4622	1
1025	5008	1
1025	5039	1
1025	5230	1
1025	5237	1
1025	5270	1
1025	5281	1
1025	5327	1
1040	1058	1
1040	1115	1
1040	1173	1
1040	1266	1
1040	1529	1
1040	1721	1
1040	1727	1
1040	1734	1
1040	1787	1
1040	1911	1
1040	2008	1
1040	2161	1
1040	2472	4
1040	2484	1
1040	2519	2
1040	2690	1
1040	2726	1
1040	2956	1
1040	3045	1
1040	3067	1
1040	3100	1
1040	3183	1
1040	3261	1
1040	3269	1
1040	3330	1
1040	3628	1
1040	3777	1
1040	3811	1
1040	3951	1
1040	3957	1
1040	3979	1
1040	4018	1
1040	4184	2
1040	4285	1
1040	4509	1
1040	4606	1
1040	4707	2
1040	4789	1
1040	4996	1
1040	5039	1
1040	5049	1
1040	5114	1
1040	5189	1
1040	5230	1
1040	5237	1
1040	5281	1
1040	5418	1
1040	5468	1
1040	5802	1
1040	5852	1
1040	5872	1
1058	1115	1
1058	1482	1
1058	1529	1
1058	1535	1
1058	1574	1
1058	1578	1
1058	1734	1
1058	1846	1
1058	2472	1
1058	2479	1
1058	2690	1
1058	3132	1
1058	3183	1
1058	3979	1
1058	4184	2
1058	4622	1
1058	4648	1
1058	4678	1
1058	4855	1
1058	5068	1
1058	5114	2
1058	5230	2
1058	5237	1
1058	5738	1
1115	1121	1
1115	1176	1
1115	1204	1
1115	1214	1
1115	1245	3
1115	1266	1
1115	1271	1
1115	1273	1
1115	1477	1
1115	1482	13
1115	1521	1
1115	1529	7
1115	1535	9
1115	1578	1
1115	1581	1
1115	1590	1
1115	1595	2
1115	1596	1
1115	1603	1
1115	1678	1
1115	1696	2
1115	1721	1
1115	1723	3
1115	1727	4
1115	1734	26
1115	1748	3
1115	1911	1
1115	1961	4
1115	2062	1
1115	2117	1
1115	2161	1
1115	2274	1
1115	2280	1
1115	2389	3
1115	2407	4
1115	2479	2
1115	2496	1
1115	2675	1
1115	2690	1
1115	2706	1
1115	2708	1
1115	2711	1
1115	2932	1
1115	2956	1
1115	2984	10
1115	3098	2
1115	3100	2
1115	3118	2
1115	3128	1
1115	3132	8
1115	3335	1
1115	3397	1
1115	3517	2
1115	3608	1
1115	3951	2
1115	3957	1
1115	3979	1
1115	3981	6
1115	4182	2
1115	4184	1
1115	4187	2
1115	4206	2
1115	4212	1
1115	4235	1
1115	4245	2
1115	4251	1
1115	4318	1
1115	4509	1
1115	4534	1
1115	4539	5
1115	4622	1
1115	4635	4
1115	4657	1
1115	4670	1
1115	4691	2
1115	4707	2
1115	4995	1
1115	4996	1
1115	4998	3
1115	4999	9
1115	5008	3
1115	5049	1
1115	5068	2
1115	5114	41
1115	5172	4
1115	5179	1
1115	5230	1
1115	5237	2
1115	5300	1
1115	5306	2
1115	5309	2
1115	5312	4
1115	5327	21
1115	5331	5
1115	5335	8
1115	5429	1
1115	5430	3
1115	5461	2
1115	5621	3
1115	5652	1
1115	5738	2
1115	5753	1
1115	5796	1
1121	1176	1
1121	1204	1
1121	1482	1
1121	1529	5
1121	1721	1
1121	1734	1
1121	1846	1
1121	1885	1
1121	2002	1
1121	2008	1
1121	2049	4
1121	2062	1
1121	2472	9
1121	2484	2
1121	2519	8
1121	2591	1
1121	2607	3
1121	2726	1
1121	2866	1
1121	2956	1
1121	2984	1
1121	3067	5
1121	3261	1
1121	3269	1
1121	3330	2
1121	3517	1
1121	3811	1
1121	3863	1
1121	3928	3
1121	4018	2
1121	4169	1
1121	4182	3
1121	4184	2
1121	4187	3
1121	4191	5
1121	4285	3
1121	4304	1
1121	4318	1
1121	4348	1
1121	4509	1
1121	4606	1
1121	4622	1
1121	4676	4
1121	4995	1
1121	4999	1
1121	5008	1
1121	5049	6
1121	5114	7
1121	5306	2
1121	5327	5
1121	5464	1
1121	5526	3
1121	5633	1
1121	5652	1
1121	5660	5
1173	1176	1
1173	1204	2
1173	1535	2
1173	1696	1
1173	2008	2
1173	2389	1
1173	2407	1
1173	2472	3
1173	2496	1
1173	2519	2
1173	2708	1
1173	2984	1
1173	3132	1
1173	3243	2
1173	3251	1
1173	3261	1
1173	3269	1
1173	3371	1
1173	3442	1
1173	3628	1
1173	3811	1
1173	4191	2
1173	4304	1
1173	4324	2
1173	4509	1
1173	4606	1
1173	5114	2
1173	5230	1
1173	5468	1
1173	5621	1
1173	5802	1
1176	1204	1
1176	1429	1
1176	1477	1
1176	1482	1
1176	1529	1
1176	1535	3
1176	1723	1
1176	1734	2
1176	2389	1
1176	2407	1
1176	2472	1
1176	2519	1
1176	2863	1
1176	2932	1
1176	3098	1
1176	3243	1
1176	3251	1
1176	3517	1
1176	3928	1
1176	4622	1
1176	4635	1
1176	4998	1
1176	5008	1
1176	5114	1
1176	5327	1
1176	5621	1
1176	5820	1
1204	1273	1
1204	1361	1
1204	1477	1
1204	1482	3
1204	1508	2
1204	1529	3
1204	1535	5
1204	1578	1
1204	1590	1
1204	1696	1
1204	1734	6
1204	1846	1
1204	1885	1
1204	2008	1
1204	2117	1
1204	2280	1
1204	2389	3
1204	2407	3
1204	2411	1
1204	2472	2
1204	2484	1
1204	2519	2
1204	2591	1
1204	2601	1
1204	2653	2
1204	2674	2
1204	2690	2
1204	2706	1
1204	2711	1
1204	2866	1
1204	2956	1
1204	2984	5
1204	2991	2
1204	3067	1
1204	3132	1
1204	3243	1
1204	3251	1
1204	3269	1
1204	3811	1
1204	3951	2
1204	3981	1
1204	4003	1
1204	4318	1
1204	4509	1
1204	4615	1
1204	4622	1
1204	4670	1
1204	4860	1
1204	4872	1
1204	4998	1
1204	5114	7
1204	5172	1
1204	5179	3
1204	5188	6
1204	5237	1
1204	5312	1
1204	5327	2
1204	5418	1
1204	5423	1
1204	5438	2
1204	5621	1
1204	5802	1
1214	1266	1
1214	1273	1
1214	1508	1
1214	1535	3
1214	1911	1
1214	2389	1
1214	2472	1
1214	2984	1
1214	3132	3
1214	3243	3
1214	3251	2
1214	3397	1
1214	3607	1
1214	3608	1
1214	4509	1
1214	4575	1
1214	4622	1
1214	5114	4
1214	5188	1
1214	5237	2
1214	5312	1
1214	5351	1
1245	1273	1
1245	1482	2
1245	1734	1
1245	2008	1
1245	2472	1
1245	2479	2
1245	2519	1
1245	2708	1
1245	2726	1
1245	2984	6
1245	2995	2
1245	3067	1
1245	3113	1
1245	3132	1
1245	3183	1
1245	3261	1
1245	3269	1
1245	3863	1
1245	4348	1
1245	4509	1
1245	4575	1
1245	4657	1
1245	4670	1
1245	4742	1
1245	4999	1
1245	5008	1
1245	5049	1
1245	5114	6
1245	5312	2
1245	5327	4
1245	5331	1
1245	5335	1
1245	5351	1
1245	5429	1
1245	5621	1
1245	5633	2
1245	5738	2
1245	5796	1
1266	1911	1
1266	2150	1
1266	2389	1
1266	4657	1
1266	5068	1
1266	5114	1
1266	5281	1
1271	1429	1
1271	1529	1
1271	2407	1
1271	2472	1
1271	2690	1
1271	2706	1
1271	2711	1
1271	2984	1
1271	3203	1
1271	3397	1
1271	3979	1
1271	4318	2
1271	4445	1
1271	4509	1
1271	4670	1
1271	4860	1
1271	4872	2
1271	5114	2
1271	5188	1
1271	5230	1
1271	5237	2
1271	5621	1
1271	5796	1
1273	1361	1
1273	1508	3
1273	1529	1
1273	1535	1
1273	1696	1
1273	2479	1
1273	2653	1
1273	2675	1
1273	2676	1
1273	2726	2
1273	2984	2
1273	3045	1
1273	3981	2
1273	4521	1
1273	4998	1
1273	4999	1
1273	5008	1
1273	5172	1
1273	5179	2
1273	5188	2
1273	5306	1
1273	5526	1
1302	1429	2
1302	1846	2
1302	2591	1
1302	5008	2
